name,url,list-url
RED 2,https://letterboxd.com/film/red-2/,https://letterboxd.com/bugofen/list/flik-sammlung/
Jesus liebt mich,https://letterboxd.com/film/jesus-liebt-mich/,https://letterboxd.com/bugofen/list/flik-sammlung/
Identity Thief,https://letterboxd.com/film/identity-thief/,https://letterboxd.com/bugofen/list/flik-sammlung/
Enter the Void,https://letterboxd.com/film/enter-the-void/,https://letterboxd.com/bugofen/list/flik-sammlung/
Eternal Sunshine of the Spotless Mind,https://letterboxd.com/film/eternal-sunshine-of-the-spotless-mind/,https://letterboxd.com/bugofen/list/flik-sammlung/
Citizen Kane,https://letterboxd.com/film/citizen-kane/,https://letterboxd.com/bugofen/list/flik-sammlung/
Memento,https://letterboxd.com/film/memento/,https://letterboxd.com/bugofen/list/flik-sammlung/
Mega Shark vs. Mecha Shark,https://letterboxd.com/film/mega-shark-vs-mecha-shark/,https://letterboxd.com/bugofen/list/flik-sammlung/
Bunker of the Dead,https://letterboxd.com/film/bunker-of-the-dead/,https://letterboxd.com/bugofen/list/flik-sammlung/
Pay the Ghost,https://letterboxd.com/film/pay-the-ghost/,https://letterboxd.com/bugofen/list/flik-sammlung/
Hansel Vs. Gretel,https://letterboxd.com/film/hansel-vs-gretel/,https://letterboxd.com/bugofen/list/flik-sammlung/
Cool Air,https://letterboxd.com/film/cool-air-2006/,https://letterboxd.com/bugofen/list/flik-sammlung/
Funny People,https://letterboxd.com/film/funny-people/,https://letterboxd.com/bugofen/list/flik-sammlung/
Gotti,https://letterboxd.com/film/gotti/,https://letterboxd.com/bugofen/list/flik-sammlung/
Bordello of Blood,https://letterboxd.com/film/bordello-of-blood/,https://letterboxd.com/bugofen/list/flik-sammlung/
Battledogs,https://letterboxd.com/film/battledogs/,https://letterboxd.com/bugofen/list/flik-sammlung/
Bounty Hunters,https://letterboxd.com/film/bounty-hunters/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Perfect Sleep,https://letterboxd.com/film/the-perfect-sleep/,https://letterboxd.com/bugofen/list/flik-sammlung/
Berserker,https://letterboxd.com/film/berserker-2004/,https://letterboxd.com/bugofen/list/flik-sammlung/
Scar,https://letterboxd.com/film/scar-2007/,https://letterboxd.com/bugofen/list/flik-sammlung/
Blood River,https://letterboxd.com/film/blood-river/,https://letterboxd.com/bugofen/list/flik-sammlung/
Dead Season,https://letterboxd.com/film/dead-season/,https://letterboxd.com/bugofen/list/flik-sammlung/
Needle,https://letterboxd.com/film/needle/,https://letterboxd.com/bugofen/list/flik-sammlung/
Dark Assassin,https://letterboxd.com/film/dark-assassin/,https://letterboxd.com/bugofen/list/flik-sammlung/
Mum & Dad,https://letterboxd.com/film/mum-dad/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Shadow Within,https://letterboxd.com/film/the-shadow-within-2007/,https://letterboxd.com/bugofen/list/flik-sammlung/
Hazard Jack,https://letterboxd.com/film/hazard-jack/,https://letterboxd.com/bugofen/list/flik-sammlung/
Rabies,https://letterboxd.com/film/rabies/,https://letterboxd.com/bugofen/list/flik-sammlung/
Westbrick Murders,https://letterboxd.com/film/westbrick-murders/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Frankenstein Syndrome,https://letterboxd.com/film/the-frankenstein-syndrome/,https://letterboxd.com/bugofen/list/flik-sammlung/
April Apocalypse,https://letterboxd.com/film/april-apocalypse/,https://letterboxd.com/bugofen/list/flik-sammlung/
Clash,https://letterboxd.com/film/clash-2009/,https://letterboxd.com/bugofen/list/flik-sammlung/
Unrivaled,https://letterboxd.com/film/unrivaled/,https://letterboxd.com/bugofen/list/flik-sammlung/
Blue,https://letterboxd.com/film/blue-1993/,https://letterboxd.com/bugofen/list/flik-sammlung/
Shaolin Soccer,https://letterboxd.com/film/shaolin-soccer/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Perks of Being a Wallflower,https://letterboxd.com/film/the-perks-of-being-a-wallflower/,https://letterboxd.com/bugofen/list/flik-sammlung/
Inherent Vice,https://letterboxd.com/film/inherent-vice/,https://letterboxd.com/bugofen/list/flik-sammlung/
Harakiri,https://letterboxd.com/film/harakiri/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Art of Flight,https://letterboxd.com/film/the-art-of-flight/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Hateful Eight,https://letterboxd.com/film/the-hateful-eight/,https://letterboxd.com/bugofen/list/flik-sammlung/
Interstellar,https://letterboxd.com/film/interstellar/,https://letterboxd.com/bugofen/list/flik-sammlung/
Downfall,https://letterboxd.com/film/downfall/,https://letterboxd.com/bugofen/list/flik-sammlung/
Death Wish,https://letterboxd.com/film/death-wish-2018/,https://letterboxd.com/bugofen/list/flik-sammlung/
47 Ronin,https://letterboxd.com/film/47-ronin-2013/,https://letterboxd.com/bugofen/list/flik-sammlung/
Backdraft,https://letterboxd.com/film/backdraft/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Book of Eli,https://letterboxd.com/film/the-book-of-eli/,https://letterboxd.com/bugofen/list/flik-sammlung/
Dorian Gray,https://letterboxd.com/film/dorian-gray-2009/,https://letterboxd.com/bugofen/list/flik-sammlung/
Sultans of the South,https://letterboxd.com/film/sultans-of-the-south/,https://letterboxd.com/bugofen/list/flik-sammlung/
House,https://letterboxd.com/film/house-2008/,https://letterboxd.com/bugofen/list/flik-sammlung/
Patrick,https://letterboxd.com/film/patrick-2013/,https://letterboxd.com/bugofen/list/flik-sammlung/
Morituris: Legions of the Dead,https://letterboxd.com/film/morituris-legions-of-the-dead/,https://letterboxd.com/bugofen/list/flik-sammlung/
Mafia,https://letterboxd.com/film/mafia-2011/,https://letterboxd.com/bugofen/list/flik-sammlung/
Band of Outsiders,https://letterboxd.com/film/band-of-outsiders/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Rocky Horror Picture Show,https://letterboxd.com/film/the-rocky-horror-picture-show/,https://letterboxd.com/bugofen/list/flik-sammlung/
Kill Bill: Vol. 1,https://letterboxd.com/film/kill-bill-vol-1/,https://letterboxd.com/bugofen/list/flik-sammlung/
Before Sunrise,https://letterboxd.com/film/before-sunrise/,https://letterboxd.com/bugofen/list/flik-sammlung/
Dead Poets Society,https://letterboxd.com/film/dead-poets-society/,https://letterboxd.com/bugofen/list/flik-sammlung/
Fury,https://letterboxd.com/film/fury-2014/,https://letterboxd.com/bugofen/list/flik-sammlung/
Spirited Away,https://letterboxd.com/film/spirited-away/,https://letterboxd.com/bugofen/list/flik-sammlung/
