name,url,list-url
Oldboy,https://letterboxd.com/film/oldboy/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Ordet,https://letterboxd.com/film/ordet/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Thing,https://letterboxd.com/film/the-thing/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Shining,https://letterboxd.com/film/the-shining/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Alien,https://letterboxd.com/film/alien/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Macario,https://letterboxd.com/film/macario/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Before Sunset,https://letterboxd.com/film/before-sunset/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Red Shoes,https://letterboxd.com/film/the-red-shoes/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Mirror,https://letterboxd.com/film/mirror/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Memories of Murder,https://letterboxd.com/film/memories-of-murder/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
It's a Wonderful Life,https://letterboxd.com/film/its-a-wonderful-life/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Lord of the Rings: The Two Towers,https://letterboxd.com/film/the-lord-of-the-rings-the-two-towers/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
City Lights,https://letterboxd.com/film/city-lights/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
One Flew Over the Cuckoo's Nest,https://letterboxd.com/film/one-flew-over-the-cuckoos-nest/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Cranes Are Flying,https://letterboxd.com/film/the-cranes-are-flying/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Barry Lyndon,https://letterboxd.com/film/barry-lyndon/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Ascent,https://letterboxd.com/film/the-ascent/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Werckmeister Harmonies,https://letterboxd.com/film/werckmeister-harmonies/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Nights of Cabiria,https://letterboxd.com/film/nights-of-cabiria/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
They Don't Wear Black Tie,https://letterboxd.com/film/they-dont-wear-black-tie/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Seventh Seal,https://letterboxd.com/film/the-seventh-seal/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Battle of Algiers,https://letterboxd.com/film/the-battle-of-algiers/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Late Spring,https://letterboxd.com/film/late-spring/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
No Country for Old Men,https://letterboxd.com/film/no-country-for-old-men/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Inglourious Basterds,https://letterboxd.com/film/inglourious-basterds/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
8½,https://letterboxd.com/film/8-half/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
M,https://letterboxd.com/film/m/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
War and Peace,https://letterboxd.com/film/war-and-peace-1966/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Singin' in the Rain,https://letterboxd.com/film/singin-in-the-rain/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
I Am Cuba,https://letterboxd.com/film/i-am-cuba/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
"Sherlock, Jr.",https://letterboxd.com/film/sherlock-jr/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Love Exposure,https://letterboxd.com/film/love-exposure/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The 400 Blows,https://letterboxd.com/film/the-400-blows/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Father,https://letterboxd.com/film/the-father-2020/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
